,feature,tfidf,ig_value
970,emang,0,0.009043432
971,emas,0,0.005580599
972,emg,0,0.001581705
973,emil,0,0.01269885
974,emiten,0,0.002354711
975,emol,0,0.000784176
976,emosi,0,0.000784176
977,emosional,0,0.000797939
978,empat,0,0.001569079
979,emprit,0,0.000797939
980,empuk,0,0.000784176
981,emrus,0,0.001569079
982,enak,0,0.008310693
983,energi,0,0.003361632
984,engga,0,0.000797939
985,enggak,0,0.003196252
986,enggan,0,0.000966799
987,engkau,0,0.000966799
988,enjoy,0,0.001750565
989,enny,0,0.000797939
990,entar,0,0.002903498
991,ente,0,0.002535057
992,eny,0,0.000966799
993,eo,0,0.000784176
994,eoh,0,0.000966799
995,epak,0,0.000784176
996,episode,0,0.000966799
997,epwx,0,0.000784176
998,era,0,0.012882619
999,eramusl,0,0.000797939
1000,erat,0,0.000966799
1001,erfmutghzt,0,0.000784176
1002,eropa,0,0.000784176
1003,eror,0,0.000797939
1004,ert,0,0.000797939
1005,erti,0,0.001750565
1006,eru,0,0.000966799
1007,esemka,0,0.015290261
1008,esensi,0,0.000797939
1009,estafet,0,0.000784176
1010,estimasi,0,0.000784176
1011,etam,0,0.002562605
1012,etis,0,0.000797939
1013,euforia,0,0.002396064
1014,eva,0,0.001569079
1015,ever,0,0.000784176
1016,expresi,0,0.001764328
1017,eybami,0,0.000784176
1018,eyy,0,0.000797939
1019,facbdobslz,0,0.000784176
1020,fadli,0,0.047564773
1021,fadly,0,0.000784176
1022,faedah,0,0.000797939
1023,faham,0,0.000797939
1024,fahmi,0,0.001764328
1025,fahri,0,0.009755579
1026,fahrii,0,0.000797939
1027,faisal,0,0.001596627
1028,fake,0,0.000797939
1029,fakta,0,0.003514694
1030,faktor,0,0.00334555
1031,fanatik,0,0.000966799
1032,fasilitas,0,0.001750565
1033,fatal,0,0.000966799
1034,father,0,0.000966799
1035,fatlison,0,0.000797939
1036,fauna,0,0.000797939
1037,favela,0,0.000784176
1038,favyzeuhll,0,0.000797939
1039,fawaid,0,0.000784176
1040,fbzkbcsl,0,0.000797939
1041,feasibility,0,0.001764328
1042,fee,0,0.000784176
1043,feeling,0,0.001596627
1044,ffwydcc,0,0.000797939
1045,fg,0,0.000966799
1046,fh,0,0.000966799
1047,fhuquxvh,0,0.000966799
1048,fhwe,0,0.000784176
1049,filosofi,0,0.000797939
1050,filosofis,0,0.000966799
1051,finance,0,0.001596627
1052,finansial,0,0.000797939
1053,firman,0,0.000797939
1054,fishy,0,0.000797939
1055,fisibel,0,0.000784176
1056,fisika,0,0.000784176
1057,fithra,0,0.001596627
1058,fitnah,0,0.003141073
1059,fix,0,0.001750565
1060,fke,0,0.000784176
1061,flora,0,0.000797939
1062,flying,0,0.000966799
1063,fm,0,0.000797939
1064,fmclyh,0,0.000784176
1065,fnkcy,0,0.000784176
1066,focldxxad,0,0.000966799
1067,fokus,0,0.015972355
1068,follow,0,0.004129221
1069,following,0,0.000797939
1070,for,0,0.005110355
1071,forest,0,0.000784176
1072,formal,0,0.000966799
1073,formappi,0,0.000797939
1074,forum,0,0.002547684
1075,foto,0,0.001764328
1076,founding,0,0.000966799
1077,fpan,0,0.001569079
1078,fpi,0,0.001569079
1079,fpmsi,0,0.000784176
1080,fq,0,0.000966799
1081,fqwxla,0,0.000797939
1082,fraksi,0,0.00590931
1083,freeport,0,0.000797939
1084,from,0,0.000797939
1085,fruqvwodpa,0,0.000966799
1086,fs,0,0.000797939
1087,fsrp,0,0.000784176
1088,ft,0,0.000797939
1089,ftyd,0,0.000784176
1090,fuck,0,0.000797939
1091,full,0,0.000797939
1092,fundamental,0,0.000784176
1093,fungsi,0,0.005127598
1094,futuristik,0,0.001569079
1095,fw,0,0.000966799
1096,fwkmts,0,0.000797939
1097,fwtmwffmsq,0,0.000797939
1098,fy,0,0.000966799
1099,ga,0,0.02784737
1100,gaada,0,0.000797939
1101,gabener,0,0.000797939
1102,gadang,0,0.001596627
1103,gaenak,0,0.000797939
1104,gaess,0,0.000966799
1105,gagah,0,0.002396064
1106,gagal,0,0.017769209
1107,gagas,0,0.010159865
1108,gaje,0,0.000797939
1109,gaji,0,0.001596627
1110,gajzz,0,0.000784176
1111,gak,0,0.036679862
1112,gaksih,0,0.000797939
1113,galah,0,0.000784176
1114,gali,0,0.000966799
1115,gamau,0,0.000797939
1116,game,0,0.000784176
1117,gampang,0,0.003179008
1118,ganda,0,0.000797939
1119,gandeng,0,0.000797939
1120,ganggu,0,0.005520687
1121,ganti,0,0.006049989
1122,gantung,0,0.002535057
1123,gaol,0,0.000784176
1124,gapada,0,0.000966799
1125,gapapa,0,0.000797939
1126,gapydz,0,0.000797939
1127,gar,0,0.000797939
1128,gara,0,0.003997192
1129,garanya,0,0.000797939
1130,garbage,0,0.000784176
1131,garis,0,0.001596627
1132,gas,0,0.000784176
1133,gasetuju,0,0.000797939
1134,gatau,0,0.003502068
1135,gatel,0,0.000966799
1136,gaul,0,0.000797939
1137,gaung,0,0.002547684
1138,gb,0,0.000784176
1139,gbhn,0,0.002354711
1140,gblbpr,0,0.000784176
1141,gbx,0,0.000797939
1142,gcdlmm,0,0.000966799
1143,gcubgupf,0,0.000966799
1144,gdquwneedf,0,0.000966799
1145,gdqvezcbph,0,0.000797939
1146,geber,0,0.000784176
1147,geblek,0,0.000784176
1148,gede,0,0.003179008
1149,gedung,0,0.006062634
1150,gegap,0,0.000784176
1151,gegp,0,0.000966799
1152,gejolak,0,0.003997192
1153,gelap,0,0.001750565
1154,gelar,0,0.005254514
1155,geleng,0,0.000797939
1156,geliat,0,0.000784176
1157,gelintir,0,0.004161409
1158,gelitik,0,0.000797939
1159,gemar,0,0.000784176
1160,gembira,0,0.000784176
1161,gembok,0,0.000784176
1162,gemes,0,0.000797939
1163,gempa,0,0.002366198
1164,gempita,0,0.000784176
1165,gencar,0,0.002379982
1166,gendok,0,0.000797939
1167,generasi,0,0.002354711
1168,genggam,0,0.000966799
1169,gengsi,0,0.001596627
1170,genjot,0,0.000797939
1171,gentayang,0,0.000784176
1172,genting,0,0.001596627
1173,geografis,0,0.001569079
1174,geopolitics,0,0.000797939
1175,geopolitik,0,0.003937371
1176,geospasial,0,0.000966799
1177,gera,0,0.001581705
1178,gerak,0,0.00396268
1179,gerindra,0,0.017559618
1180,gertak,0,0.000797939
1181,gerung,0,0.001596627
1182,gesa,0,0.003196252
1183,geser,0,0.002562605
1184,get,0,0.000797939
1185,getah,0,0.000797939
1186,getol,0,0.000797939
1187,ggra,0,0.000784176
1188,ghltkgcp,0,0.000784176
1189,ghwtvpxvls,0,0.000684467
1190,gi,0,0.000797939
1191,giat,0,0.001581705
1192,gihhh,0,0.000784176
1193,gila,0,0.002379982
1194,gile,0,0.000797939
1195,gilir,0,0.000784176
1196,gimana,0,0.009956865
1197,gin,0,0.004961939
1198,girindra,0,0.000784176
1199,giring,0,0.001596627
1200,gitu,0,0.010008596
1201,gitulah,0,0.000966799
1202,gj,0,0.000797939
1203,gjm,0,0.000784176
1204,gk,0,0.004129221
1205,global,0,0.001764328
1206,gm,0,0.000797939
1207,gmezyqtxrx,0,0.000797939
1208,gmn,0,0.002366198
1209,gmna,0,0.000966799
1210,gms,0,0.000966799
1211,gmwry,0,0.000784176
1212,gnq,0,0.000784176
1213,goblok,0,0.003331766
1214,goblokk,0,0.000966799
1215,godok,0,0.001934631
1216,golak,0,0.000797939
1217,golkar,0,0.004892914
1218,good,0,0.001581705
1219,gor,0,0.000797939
1220,goreng,0,0.003361632
1221,gosip,0,0.000797939
1222,gosong,0,0.000966799
1223,government,0,0.000784176
1224,gpb,0,0.000784176
1225,gpr,0,0.000784176
1226,gpynx,0,0.000966799
1227,gqgk,0,0.000784176
1228,gr,0,0.001750565
1229,grand,0,0.000784176
1230,grasa,0,0.001581705
1231,greatest,0,0.003873403
1232,greenpeace,0,0.001596627
1233,grgr,0,0.000784176
1234,grind,0,0.000784176
1235,grinda,0,0.000797939
1236,groundbreaking,0,0.000797939
1237,grup,0,0.003331766
1238,grusu,0,0.001581705
1239,grw,0,0.000784176
1240,gswxbl,0,0.000797939
1241,gtwqmhwnna,0,0.000966799
1242,gua,0,0.003179008
1243,guaeoqjoxo,0,0.000797939
1244,gubenur,0,0.000784176
1245,gubernur,0,0.024201506
1246,gue,0,0.011772029
1247,gugat,0,0.000797939
1248,gugur,0,0.000797939
1249,guhnqvgbrs,0,0.000784176
1250,guling,0,0.001764328
1251,gulir,0,0.003179008
1252,gulung,0,0.000797939
1253,guna,0,0.011439868
1254,gunung,0,0.000966799
1255,guoblookk,0,0.000797939
1256,gurem,0,0.000797939
1257,guru,0,0.000797939
1258,gus,0,0.002366198
1259,gusur,0,0.000797939
1260,guys,0,0.000966799
1261,gvxt,0,0.000784176
1262,gvymgx,0,0.000784176
1263,gw,0,0.00734615
1264,gwudlce,0,0.000784176
1265,gxfg,0,0.000784176
1266,gy,0,0.000797939
1267,gyfthe,0,0.000797939
1268,gyg,0,0.000966799
1269,gznecokc,0,0.000966799
1270,ha,0,0.000797939
1271,habibie,0,0.000966799
1272,habis,0,0.008782947
1273,habitat,0,0.000797939
1274,hadap,0,0.002535057
1275,hadeeehhh,0,0.000966799
1276,hadeuuuhh,0,0.000966799
1277,hadimuljono,0,0.000966799
1278,hadir,0,0.006234672
1279,hafidzahullah,0,0.000784176
1280,hag,0,0.002396064
1281,haha,0,0.000784176
1282,hahag,0,0.000784176
1283,hahahaaaa,0,0.000966799
1284,hahahaha,0,0.000966799
1285,haji,0,0.000784176
1286,hak,0,0.004762046
1287,halaman,0,0.000966799
1288,hallo,0,0.000784176
1289,halo,0,0.000966799
1290,hambat,0,0.004129221
1291,hampir,0,0.005110355
1292,hamzah,0,0.008013239
1293,hananto,0,0.000966799
1294,hancur,0,0.001596627
1295,hangat,0,0.004129221
1296,hangus,0,0.000797939
1297,hanya,0,0.001596627
1298,happy,0,0.000797939
1299,hapus,0,0.000784176
1300,hara,0,0.000784176
1301,harap,0,0.021556893
1302,harga,0,0.004479936
1303,hari,0,0.013340999
1304,hariyadi,0,0.000797939
1305,hartati,0,0.000797939
1306,harto,0,0.001596627
1307,harus,0,0.007967048
1308,hasan,0,0.004161409
1309,hashim,0,0.000797939
1310,hasil,0,0.020199062
1311,hastiadi,0,0.001596627
1312,hasut,0,0.000966799
1313,hati,0,0.005439197
1314,hatta,0,0.000784176
1315,hayo,0,0.000966799
1316,hbky,0,0.000784176
1317,hci,0,0.000797939
1318,hd,0,0.002547684
1319,hdf,0,0.000797939
1320,hdzmnj,0,0.000784176
1321,he,0,0.000784176
1322,hebat,0,0.002396064
1323,heboh,0,0.003361632
1324,hegemoni,0,0.000966799
1325,hegemony,0,0.000797939
1326,hehe,0,0.000797939
1327,hehehe,0,0.000797939
1328,hehk,0,0.000784176
1329,heiii,0,0.000966799
1330,hektare,0,0.000966799
1331,hemat,0,0.001596627
1332,hemmm,0,0.000797939
1333,hendak,0,0.003937371
1334,hendra,0,0.000966799
1335,hendrik,0,0.000797939
1336,henti,0,0.004913621
1337,heran,0,0.00211291
1338,here,0,0.000966799
1339,heryawan,0,0.001750565
1340,hesm,0,0.000784176
1341,hetifah,0,0.000784176
1342,heuheu,0,0.000797939
1343,hewan,0,0.000797939
1344,hfk,0,0.000797939
1345,hfykjh,0,0.000966799
1346,hg,0,0.000797939
1347,hh,0,0.000966799
1348,hhh,0,0.001934631
1349,hhhhhh,0,0.000966799
1350,hhkzub,0,0.000797939
1351,hhrgyztvk,0,0.000797939
1352,hibah,0,0.001764328
1353,hibur,0,0.000784176
1354,hidrometeorologi,0,0.000797939
1355,hidup,0,0.014296589
1356,hihihhihi,0,0.000966799
1357,hijau,0,0.001569079
1358,hijrah,0,0.000784176
1359,hilang,0,0.003978786
1360,hilir,0,0.003361632
1361,himpun,0,0.001764328
1362,hina,0,0.000966799
1363,hindar,0,0.002547684
1364,hindia,0,0.000966799
1365,hingar,0,0.001581705
1366,hingga,0,0.013591896
1367,hiruk,0,0.002379982
1368,historis,0,0.001764328
1369,history,0,0.004655937
1370,hitam,0,0.002379982
1371,hitung,0,0.008067763
1372,hkyuyts,0,0.000797939
1373,hlf,0,0.000784176
1374,hm,0,0.000966799
1375,hmm,0,0.001581705
1376,hmmm,0,0.002547684
1377,hmmmm,0,0.001764328
1378,hnb,0,0.000966799
1379,hny,0,0.000797939
1380,hnya,0,0.000797939
1381,hnzciyw,0,0.000784176
1382,hoaks,0,0.000966799
1383,hoax,0,0.007204383
1384,honorer,0,0.000797939
1385,hoq,0,0.000966799
1386,hormat,0,0.004129221
1387,hotel,0,0.001569079
1388,hph,0,0.000797939
1389,hqxgk,0,0.000966799
1390,hrfm,0,0.000784176
1391,hrpn,0,0.000784176
1392,hrs,0,0.007326548
1393,hrshy,0,0.000784176
1394,hrzx,0,0.000784176
1395,hs,0,0.000784176
1396,hsaktehg,0,0.000784176
1397,hsm,0,0.000784176
1398,hti,0,0.001569079
1399,htn,0,0.001750565
1400,https,0,0.000797939
1401,hub,0,0.000784176
1402,hubung,0,0.004497662
1403,huh,0,0.000797939
1404,hujan,0,0.000797939
1405,hujung,0,0.000784176
1406,hukum,0,0.022872941
1407,hulu,0,0.003361632
1408,humanitarian,0,0.000966799
1409,hun,0,0.000784176
1410,huni,0,0.000784176
1411,hursyld,0,0.000797939
1412,husnudzon,0,0.000784176
1413,hutan,0,0.013782833
1414,hutang,0,0.012951
1415,hvkrhwun,0,0.000797939
1416,hwpgpc,0,0.000784176
1417,hwzublnixz,0,0.000966799
1418,hxj,0,0.000784176
1419,hyper,0,0.000797939
1420,hzcqsjedou,0,0.000797939
1421,hzu,0,0.000797939
1422,ibadah,0,0.001596627
1423,ibarat,0,0.000966799
1424,ibfp,0,0.000784176
1425,ibt,0,0.000966799
1426,ibu,0.059703542,1.561602186
1427,ibukandung,0,0.000966799
1428,ibukota,0,0.034184426
1429,ibumertua,0,0.000966799
1430,icbpdcdcit,0,0.000797939
1431,id,0,0.001764328
1432,ide,0,0.009091894
1433,ideal,0,0.003151419
1434,ideologi,0,0.000784176
1435,idn,0,0.000784176
1436,idudmrsdu,0,0.000966799
1437,idv,0,0.000797939
1438,iek,0,0.000797939
1439,iesp,0,0.000966799
1440,ieu,0,0.000797939
1441,ig,0,0.000966799
1442,ige,0,0.000966799
1443,ihl,0,0.000966799
1444,ihsg,0,0.000797939
1445,ihwal,0,0.000966799
1446,ii,0,0.008587592
1447,ijazah,0,0.000966799
1448,ik,0,0.000797939
1449,ikan,0,0.005893204
1450,ikat,0,0.001764328
1451,iki,0,0.001581705
1452,iklan,0,0.001569079
1453,ikn,0,0.001596627
1454,ikon,0,0.002535057
1455,ikrar,0,0.000784176
1456,iku,0,0.000797939
1457,ikut,0,0.025282914
1458,ikutin,0,0.000797939
1459,ilc,0,0.003529616
1460,ilegal,0,0.008258807
1461,ilmiah,0,0.001596627
1462,ilmu,0,0.004106231
1463,imajinasi,0,0.000797939
1464,imam,0,0.000784176
1465,imbang,0,0.001750565
1466,imbas,0,0.001750565
1467,imbau,0,0.002354711
1468,imin,0,0.001569079
1469,impeachment,0,0.000797939
1470,implementasi,0,0.000966799
1471,implikasi,0,0.002562605
1472,impor,0,0.00334555
1473,imxld,0,0.000784176
1474,imxllbeeyn,0,0.000784176
1475,in,0,0.007030894
1476,ina,0,0.001596627
1477,incar,0,0.000797939
1478,indef,0,0.003978786
1479,indicator,0,0.000784176
1480,indikasi,0,0.000797939
1481,indo,0,0.004913621
1482,indonesia,0,0.120437022
1483,indonesian,0,0.000966799
1484,indonesiasentris,0,0.001569079
1485,indonisia,0,0.000784176
1486,indra,0,0.000966799
1487,industri,0,0.005858692
1488,info,0,0.003331766
1489,infografik,0,0.000966799
1490,infografis,0,0.001468959
1491,infografisnya,0,0.004844348
1492,informasi,0,0.004144166
1493,infrastruktur,0,0.004762046
1494,ingat,0,0.017068124
1495,inget,0,0.000797939
1496,inggris,0,0.001581705
1497,ingin,0,0.001596627
1498,ini,0,0.00334555
1499,inisiatif,0,0.000784176
1500,inkindo,0,0.003928168
1501,inosentius,0,0.000797939
1502,insan,0,0.003141073
1503,insentif,0,0.000784176
1504,inshaa,0,0.000797939
1505,instagram,0,0.001581705
1506,instan,0,0.000797939
1507,instansi,0,0.001750565
1508,institute,0,0.002562605
1509,insyaallah,0,0.000784176
1510,intan,0,0.000784176
1511,integrasi,0,0.001750565
1512,intelijen,0,0.000797939
1513,internasional,0,0.002396064
1514,international,0,0.000966799
1515,internet,0,0.002396064
1516,interpreter,0,0.000784176
1517,interupsi,0,0.000966799
1518,inti,0,0.001581705
1519,intimidasi,0,0.000784176
1520,intiwhiz,0,0.000784176
1521,intjp,0,0.000966799
1522,invest,0,0.000797939
1523,investasi,0,0.003141073
1524,investor,0,0.001581705
1525,ios,0,0.000966799
1526,ipq,0,0.000966799
1527,ir,0,0.001581705
1528,irak,0,0.000784176
1529,iring,0,0.001581705
1530,ironis,0,0.000797939
1531,irwan,0,0.001569079
1532,is,0,0.000784176
1533,isi,0,0.005927717
1534,iskan,0,0.002396064
1535,iskandar,0,0.000966799
1536,islam,0,0.002535057
1537,islamiyah,0,0.000784176
1538,ismail,0,0.000797939
1539,isran,0,0.000784176
1540,issu,0,0.003361632
1541,issue,0,0.00509541
1542,istana,0,0.023433353
1543,istiadat,0,0.000784176
1544,istilah,0,0.001581705
1545,istri,0,0.000966799
1546,isu,0,0.042609769
1547,it,0,0.002562605
1548,itb,0,0.000966799
1549,itci,0,0.000797939
1550,itkazumul,0,0.000797939
1551,itself,0,0.000784176
1552,iur,0,0.004161409
1553,iv,0,0.000966799
1554,ivapjccl,0,0.000784176
1555,iwkmvqup,0,0.000966799
1556,iwo,0,0.000966799
1557,iwz,0,0.000966799
1558,ixaq,0,0.000797939
1559,ixmqkupgdx,0,0.000797939
1560,iya,0,0.01166011
1561,iyfmnazxov,0,0.000784176
1562,iyo,0,0.000966799
1563,iyw,0,0.000966799
1564,izibeotwwy,0,0.000966799
1565,izin,0,0.006691747
1566,ja,0,0.001569079
1567,jabar,0,0.064722366
1568,jabat,0,0.009987826
1569,jadi,0,0.140973681
1570,jae,0,0.004961939
1571,jaga,0,0.006509958
1572,jagan,0,0.000797939
1573,jagat,0,0.000784176
1574,jahat,0,0.000784176
1575,jajah,0,0.001596627
1576,jajak,0,0.003529616
1577,jajar,0,0.00396268
1578,jakarta,0,0.121794198
1579,jalan,0,0.027913408
1580,jalur,0,0.002547684
1581,jam,0,0.004298366
1582,jaman,0,0.006496132
1583,james,0,0.000784176
1584,jamin,0,0.006382638
1585,jan,0,0.000784176
1586,jancuk,0,0.000797939
1587,janeiro,0,0.000784176
1588,jang,0,0.000797939
1589,jangan,0,0.04276235
1590,jangka,0,0.007083894
1591,jangkan,0,0.000784176
1592,jangkau,0,0.001581705
1593,janji,0,0.020013587
1594,jantung,0,0.001934631
1595,jaomrxj,0,0.000797939
1596,jarak,0,0.000784176
1597,jarang,0,0.000784176
1598,jarcfs,0,0.000966799
1599,jaring,0,0.002535057
1600,jasa,0,0.002717986
1601,jasad,0,0.000797939
1602,jatah,0,0.001750565
1603,jatam,0,0.002379982
1604,jateng,0,0.001569079
1605,jatuh,0,0.001581705
1606,jatung,0,0.000797939
1607,jauh,0,0.019384125
1608,jav,0,0.000797939
1609,jawa,0,0.04643866
1610,jawab,0,0.015835263
1611,jawasentris,0,0.000784176
1612,jayapura,0,0.001596627
1613,jayhx,0,0.000784176
1614,jazilul,0,0.000784176
1615,jazuli,0,0.000797939
1616,jc,0,0.000797939
1617,jcpzlxi,0,0.000966799
1618,jd,0,0.007281581
1619,jdi,0,0.004927426
1620,jdnp,0,0.000797939
1621,jdodoiky,0,0.000784176
1622,jebak,0,0.000797939
1623,jefo,0,0.000784176
1624,jegal,0,0.003196252
1625,jejak,0,0.000966799
1626,jelang,0,0.000797939
1627,jelas,0,0.030660115
1628,jenaka,0,0.000966799
1629,jenderal,0,0.001764328
1630,jenggot,0,0.000784176
1631,jepang,0,0.000784176
1632,jerit,0,0.002396064
1633,jerman,0,0.002903498
1634,jetym,0,0.000797939
1635,jfxd,0,0.000784176
1636,jg,0,0.010362163
1637,jgfva,0,0.000966799
1638,jgk,0,0.000966799
1639,jgn,0,0.008258807
1640,jh,0,0.000797939
1641,jhmkykkq,0,0.000966799
1642,jiaaaaahhh,0,0.000966799
1643,jibun,0,0.000797939
1644,jiefcjfnv,0,0.000784176
1645,jifakjrhyt,0,0.000966799
1646,jijik,0,0.000784176
1647,jikala,0,0.000797939
1648,jilat,0,0.001596627
1649,jilid,0,0.000966799
1650,jimly,0,0.005562164
1651,jing,0,0.000784176
1652,jiwa,0,0.001581705
1653,jiwo,0,0.000784176
1654,jjdhnajuur,0,0.000966799
1655,jk,0,0.00448274
1656,jkbtnp,0,0.000966799
1657,jkrta,0,0.000797939
1658,jkt,0,0.001569079
1659,jkw,0,0.006345741
1660,jkwi,0,0.000784176
1661,jlb,0,0.000784176
1662,jln,0,0.000797939
1663,jm,0,0.000797939
1664,jmmw,0,0.000784176
1665,jmw,0,0.000797939
1666,jmzf,0,0.000966799
1667,jo,0,0.000966799
1668,job,0,0.000784176
1669,jocl,0,0.000797939
1670,jodoh,0,0.000784176
1671,johnny,0,0.000784176
1672,jokes,0,0.000966799
1673,joko,0,0.027290383
1674,jokoei,0,0.000797939
1675,jokowi,0,0.145034232
1676,jonggol,0,0.007675417
1677,josua,0,0.000784176
1678,jprt,0,0.000966799
1679,jpzh,0,0.000966799
1680,jqko,0,0.000966799
1681,jqwmoukhnp,0,0.000966799
1682,jrrrha,0,0.000784176
1683,jsttximwpb,0,0.000966799
1684,jt,0,0.000797939
1685,jtefd,0,0.000966799
1686,jual,0,0.007146202
1687,juang,0,0.008258807
1688,juara,0,0.000966799
1689,judging,0,0.000966799
1690,judul,0,0.00431215
1691,jujur,0,0.003164064
1692,juli,0,0.000797939
1693,jumat,0,0.003873403
1694,jumlah,0,0.013807334
1695,junaedi,0,0.002379982
1696,jung,0,0.000797939
1697,junimart,0,0.000797939
1698,juru,0,0.004116576
1699,just,0,0.000784176
1700,justru,0,0.013684464
1701,jusuf,0,0.002717986
1702,juta,0,0.000784176
1703,juve,0,0.000797939
1704,juwaini,0,0.000797939
1705,jw,0,0.000797939
1706,jwb,0,0.000784176
1707,jx,0,0.000797939
1708,jxb,0,0.000784176
1709,jxw,0,0.000966799
1710,ka,0,0.002717986
1711,kabar,0,0.013097072
1712,kabinet,0,0.008796752
1713,kabupatan,0,0.006349715
1714,kabupaten,0,0.027806732
1715,kadal,0,0.000784176
1716,kadang,0,0.000784176
1717,kadieu,0,0.000966799
1718,kadin,0,0.000797939
1719,kaga,0,0.001764328
1720,kagak,0,0.002396064
1721,kais,0,0.000797939
1722,kait,0,0.062502038
1723,kaji,0,0.0895313
1724,kaka,0,0.000784176
1725,kaki,0,0.001581705
1726,kala,0,0.000784176
1727,kalah,0,0.005726381
1728,kalang,0,0.006598047
1729,kalau,0,0.035784563
1730,kalbar,0,0.002535057
1731,kali,0,0.006676781
1732,kalian,0,0.008625584
1733,kaliii,0,0.000797939
1734,kalimantan,0,0.148656119
1735,kalimat,0,0.003151419
1736,kalla,0,0.002717986
1737,kalo,0,0.021775089
1738,kalong,0,0.000966799
1739,kaltara,0,0.000966799
1740,kaltim,0,0.094422267
1741,kamil,0,0.027802352
1742,kamila,0,0.000784176
1743,kamis,0,0.001581705
1744,kammi,0,0.000515607
1745,kampanye,0,0.010695772
1746,kampaye,0,0.000966799
1747,kampreet,0,0.000784176
1748,kampret,0,0.002366198
1749,kampung,0,0.000784176
1750,kampus,0,0.000797939
1751,kamu,0,0.006834707
1752,kan,0,0.025456893
1753,kanan,0,0.000784176
1754,kandidat,0,0.000966799
1755,kandung,0,0.001764328
1756,kang,0,0.00431215
1757,kantong,0,0.001596627
1758,kantor,0,0.005711414
1759,kapan,0,0.005451823
1760,kapitalis,0,0.002396064
1761,kapitalisme,0,0.001596627
1762,kapretoz,0,0.000784176
1763,kaprodi,0,0.000966799
1764,karakter,0,0.001581705
1765,karawang,0,0.000784176
1766,karding,0,0.001569079
1767,karena,0,0.002354711
1768,karet,0,0.000797939
1769,karhutla,0,0.001596627
1770,karna,0,0.00955212
1771,karno,0,0.002354711
1772,karta,0,0.000784176
1773,kartanegara,0,0.012175379
1774,kartika,0,0.000797939
1775,karya,0,0.000966799
1776,karyawan,0,0.000966799
1777,kasar,0,0.000966799
1778,kasi,0,0.001764328
1779,kasih,0,0.005546034
1780,kasihan,0,0.001581705
1781,kasus,0,0.000966799
1782,kata,0,0.066970275
1783,katama,0,0.000966799
1784,kato,0,0.001569079
1785,kau,0,0.004129221
1786,kawal,0,0.002354711
1787,kawan,0,0.002903498
1788,kawasan,0,0.004902117
1789,kaya,0,0.00396268
1790,kayak,0,0.00590931
1791,kazakhstan,0,0.000966799
1792,kbnyakan,0,0.000797939
1793,kbohfljq,0,0.000784176
1794,kbutuhan,0,0.000797939
1795,kcodcg,0,0.000966799
1796,kcwkfmdyey,0,0.000797939
1797,kebiri,0,0.002396064
1798,kebun,0,0.000797939
1799,keburu,0,0.000966799
1800,kebut,0,0.001569079
1801,kebutuha,0,0.000797939
1802,kecam,0,0.000784176
1803,kecewa,0,0.000966799
1804,kecil,0,0.006509958
1805,kecuali,0,0.007923456
1806,kedai,0,0.000797939
1807,kedaikopi,0,0.000966799
1808,kede,0,0.000784176
1809,keefektifitasan,0,0.000784176
1810,keilmuam,0,0.000966799
1811,kejar,0,0.000784176
1812,kejora,0,0.001764328
1813,kek,0,0.004961939
1814,kekalimantan,0,0.000797939
1815,kelak,0,0.000784176
1816,kelar,0,0.001596627
1817,kelas,0,0.002379982
1818,kelesuhan,0,0.000797939
1819,keliru,0,0.000797939
1820,kelola,0,0.003361632
1821,kelompok,0,0.003978786
1822,keluar,0,0.007281581
1823,keluarga,0,0.003529616
1824,keluh,0,0.001764328
1825,kemane,0,0.000966799
1826,kemaren,0,0.001581705
1827,kemarin,0,0.008812858
1828,kembang,0,0.010783148
1829,kemendagri,0,0.000784176
1830,kemenkeu,0,0.000966799
1831,kemenkeuri,0,0.001569079
1832,kemenpar,0,0.000797939
1833,kemudi,0,0.000797939
1834,kemudian,0,0.006544522
1835,ken,0,0.00334555
1836,kena,0,0.032158954
1837,kenal,0,0.002366198
1838,kenang,0,0.001581705
1839,kendala,0,0.001569079
1840,kendali,0,0.000784176
1841,kendati,0,0.000784176
1842,kental,0,0.001764328
1843,keok,0,0.000797939
1844,kep,0,0.000797939
1845,kepala,0,0.012198525
1846,kepinterannya,0,0.000966799
1847,kepo,0,0.000784176
1848,kerandoman,0,0.000784176
1849,keras,0,0.003196252
1850,kereta,0,0.001750565
1851,keringat,0,0.000797939
1852,kerja,0,0.020682353
1853,kerjasama,0,0.000784176
1854,kertanegara,0,0.006349715
1855,kertas,0,0.000797939
1856,kes,0,0.004961939
1857,kesah,0,0.000797939
1858,kesan,0,0.000797939
1859,kesejahtraan,0,0.000784176
1860,kesel,0,0.000797939
1861,keserakhan,0,0.000784176
1862,ket,0,0.000797939
1863,ketar,0,0.000797939
1864,ketatanegaraan,0,0.000797939
1865,ketek,0,0.000784176
1866,ketetatapan,0,0.000784176
1867,ketiak,0,0.000797939
1868,ketidakadilan,0,0.000784176
1869,ketika,0,0.000797939
1870,ketimbang,0,0.008770191
1871,ketok,0,0.001569079
1872,ketrucut,0,0.000784176
1873,ketua,0,0.022037155
1874,ketuk,0,0.000966799
1875,kf,0,0.000784176
1876,kfh,0,0.000784176
1877,kfkxwatai,0,0.000797939
1878,kfya,0,0.000966799
1879,kgk,0,0.000797939
1880,khawatir,0,0.013082965
1881,khayal,0,0.001596627
1882,khilafah,0,0.003978786
1883,khma,0,0.000784176
